Station,Capacity,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,#1,#2,#3,4C0,4C1,4C2,4C3,Latitude,Longitude
PARKGATE_STREET,30,26.77417262,26.85070214,26.93251928,26.91961652,26.98444588,26.99777613,26.97659298,26.97839046,26.97198697,26.98584203,27.00456621,27.0797912,27.02870189,27.03125,27.03125,27.03125,26.99478147,26.86602517,26.93588083,27.29806259,27.24464633,27.37946429,27.15238718,26.75755287,26.39202658,25.99847561,24.97539303,23.13513514,19.80601504,19.13366337,18.69065421,18.29109589,16.78579003,16.1511471,15.12093023,14.32241153,13.66405375,12.71927711,13.24577227,13.12068966,12.81235955,12.65725289,12.4087346,11.88805031,11.95296753,12.62430168,12.03365385,11.76891334,12.3587385,11.40958904,10.19006479,9.760465116,8.900088417,8.70259481,8.725370532,8.050176056,8.081368821,8.447368421,8.12244898,8.129646419,8.241791045,8.573015873,9.38125,10.1076198,11.52667117,13.80090498,17.1487013,18.67280766,20.68196509,23.10592593,25.07395498,25.29166667,25.57179324,26.63150183,27.21923077,27.5077951,27.30674449,27.26622419,27.59489529,27.8247191,27.66275277,27.57863501,27.50327225,27.57957958,27.72568746,27.36585366,27.19195251,27.4737243,27.30443415,26.8851096,26.46472492,26.47294292,26.55943152,26.64475628,26.3012203,26.51325479,HEUSTON_BRIDGE_(NORTH),HEUSTON_BRIDGE_(SOUTH),HEUSTON_STATION_(CENTRAL),0,0,1,0,53.347972,-6.291804
PARNELL_SQUARE_NORTH,30,4.779119318,4.817073171,4.810906516,4.822764228,4.837026447,4.844771242,4.865853659,4.858428805,4.855611151,4.849550286,4.869005011,4.872340426,4.858267717,4.906122449,4.937142857,4.937142857,4.939871152,5.081366965,5.400706714,5.629896083,5.724668064,6.014117647,6.321552322,6.495928339,6.674603175,7.062801932,7.459233449,8.062398703,8.153446998,7.880833333,7.885823755,7.546453546,6.700203252,5.678137652,6.074921956,5.674846626,5.026260504,4.680921053,5.109953704,5.019886364,4.811680572,4.570707071,4.569004525,4.540939597,4.712328767,5.095846645,4.705345502,4.442758621,4.364678899,4.741130092,5.301787592,5.369846879,5.100856327,5.236956522,5.409540954,5.530612245,5.529828109,5.311926606,5.05620155,5.029017857,5.118895966,4.996235885,5.005747126,4.793628809,4.664031621,4.382137628,4.287531807,3.954308094,3.802312139,3.774324324,3.875,3.61002445,3.502952756,3.640820981,3.540780142,3.602754237,3.52443609,3.418604651,3.4650913,3.391521197,3.28540305,3.281741233,3.248549323,3.277481323,3.265004617,3.199240987,3.499208861,3.778378378,4.043054427,4.242673993,4.381278539,4.494773519,4.54749439,4.548197821,4.694444444,4.793075021,HARDWICKE_STREET,PARNELL_STREET,HARDWICKE_PLACE,1,0,0,0,53.353462,-6.265305
PARNELL_STREET,30,7.063591894,7.036434109,7.059563203,7.059667674,7.079840319,7.100456621,7.102803738,7.133894415,7.175250836,7.164634146,7.152564957,7.18278751,7.195203198,7.186170213,7.186170213,7.186170213,7.177881412,7.614741641,8.455722071,8.746845426,9.012738854,9.076682316,9.440934066,9.566746603,9.427440633,9.650668765,9.594729345,8.942307692,8.853204686,9.011560694,8.215311005,7.145552561,7.187874251,7.183927092,7.184339315,6.622383985,6.76065819,7.265374895,7.298219585,7.196046129,7.448951049,7.63495935,7.634854772,8.083546462,8.557000765,8.605683837,8.69504644,8.2475,8.152997932,8.70015949,8.745798319,9.152892562,9.601036269,9.30869212,9.129861111,9.37987013,9.156162465,9.147853736,9.174273859,9.300559552,9.340272793,9.25838103,9.131445171,9.073952342,9.246724891,9.168300654,9.048285514,9.023923445,9.045117845,9.201841903,9.100135318,8.94921875,9.049295775,8.894321767,8.843389831,8.836669335,8.572850036,8.237007874,8.102829538,8.109984399,8.366941015,8.720727848,8.863481229,8.758275597,8.842586086,8.574044586,8.518543493,8.379888268,8.077244259,7.953025478,7.967696629,7.965991903,7.622145329,7.39095315,7.130041725,7.07850912,PARNELL_SQUARE_NORTH,JERVIS_STREET,WOLFE_TONE_STREET,1,0,0,0,53.350929,-6.265125
PEARSE_STREET,30,7.282913165,7.221143474,7.153051643,7.130247578,7.117702448,7.125806452,7.12535344,7.155172414,7.133584196,7.131324004,7.107445806,7.129310345,7.135338346,7.135338346,7.131578947,7.07518797,6.970588235,6.355205599,6.59563253,6.651685393,6.834821429,6.870597871,7.251037344,7.42901474,7.760649087,7.875667429,8.306780777,8.25633383,8.648005148,8.663410969,9.444010417,10.16827279,11.41623711,12.34792123,14.27614796,15.49600581,17.70184361,18.99781341,20.09660909,20.95540936,22.1629393,22.53767374,23.05169113,23.34429825,23.15379706,22.78654971,22.59007002,22.29810496,21.78255292,21.11915205,20.47603834,20.21418021,19.8553137,20.07304602,20.31673052,20.33847283,19.55264837,19.08339483,18.56058673,18.09509658,17.93581515,18.06763636,18.38107417,19.20305677,19.49013367,20.93972404,21.65969582,22.07122093,22.23882503,22.45653762,21.652645,20.75036603,20.30714746,19.81804842,18.8690013,17.63866171,16.97472456,16.03991131,15.15240642,14.10144928,13.91359773,12.74780527,11.92948718,11.12603648,10.58432836,9.830522766,9.956140351,9.452041785,8.631709331,8.147651007,7.93,8.133751306,7.765027322,7.7027897,7.221621622,7.069072165,SANDWITH_STREET,GEORGES_QUAY,CUSTOM_HOUSE_QUAY,0,1,0,0,53.344304,-6.250427
PORTOBELLO_HARBOUR,30,23.76976597,23.70035842,23.59663342,23.7453505,23.74481458,23.78073329,23.7887768,23.84176301,23.83449147,23.82947977,23.82922201,23.83152567,23.84819734,23.86363636,23.86742424,23.86868687,23.85578748,23.82900433,23.76262626,23.83803326,23.5236892,22.60942029,21.67383059,21.50577201,20.57848101,18.36784141,16.87015636,15.86108556,15.70071048,13.80061983,13.0144648,12.04046243,10.56304139,10.94843276,10.69434629,10.19738277,10.11898274,10.15980392,9.906300485,9.614519427,8.935264055,8.929460581,8.556654676,8.120087336,7.5342723,6.957247132,6.519249753,6.699223085,6.818021201,6.722761597,7.005025126,6.456659619,6.02295082,6.180171592,6.258193445,6.278074866,6.438314176,6.396114865,6.84774575,7.548069022,8.049330514,8.983464567,9.952380952,10.26579353,10.48577101,11.76172748,14.30102041,15.29912664,17.02287166,18.94675419,20.21246819,20.66618392,21.22902208,21.5933908,22.06100629,22.14316547,22.54464851,23.18076645,23.5752381,23.46787004,23.55992391,23.59395248,23.81373172,23.81605839,23.77934573,23.50913075,23.4892132,23.38973247,23.17213115,23.04934688,23.00694444,22.82302158,23.02005013,23.1024911,23.16552155,23.33142857,PORTOBELLO_ROAD,GRANTHAM_STREET,CHARLEMONT_PLACE,0,0,1,0,53.330362,-6.265163
PORTOBELLO_ROAD,30,24.70673379,24.78566308,24.78927681,24.84048641,24.78252671,24.7821711,24.78373266,24.81213873,24.80480101,24.81358382,24.82669197,24.83658713,24.81846932,24.82828283,24.82828283,24.82828283,24.78937381,24.48701299,23.83775253,23.50976139,22.96904611,22.32898551,21.4721871,20.61976912,19.55724225,17.80188679,16.07079646,16.34715526,16.80598456,15.71276596,13.77542373,12.1515544,12.8302139,12.06637807,12.1689441,11.28286853,10.82758621,10.1194354,9.746411483,9.683731513,9.502453386,9.114606742,8.351196172,7.918072289,7.623188406,7.713136729,6.801111111,6.747155499,6.279092702,6.433114035,6.181646168,5.826086957,5.770634231,5.581416743,5.6003276,5.706110572,5.761130137,5.682317682,5.70033389,6.014611872,6.173712529,6.606965174,7.361746362,8.203560372,9.18478986,10.34220532,11.57853403,13.35598227,14.55669443,16.18736223,17.40356461,18.32797663,18.76319176,18.94087591,18.92225032,19.58750908,19.93975904,20.37664234,21.06298201,21.41885965,21.95332481,22.45593591,22.84772873,23.02573529,23.06559486,23.19061584,23.13231552,23.15991317,23.31115336,23.4628821,23.60730019,23.73959828,23.99251404,24.34943182,24.42723881,24.62785714,PORTOBELLO_HARBOUR,GRANTHAM_STREET,KEVIN_STREET,0,0,1,0,53.330091,-6.268044
PRINCES_STREET_/_O'CONNELL_STREET,29,9.841614907,9.42746114,9.259370315,9.245106383,9.222304833,9.233191489,9.236390753,9.290488432,9.28742515,9.288280582,9.303075769,9.318181818,9.315828957,9.30025663,9.305389222,9.30453379,9.205970149,8.792319749,9.615081967,10.35157421,10.89408707,11.71354552,13.14702155,14.1622013,15.47195967,15.90229885,16.2126183,16.69393718,17.36159281,17.18657817,16.70904325,15.98079877,14.96711409,14.32030651,13.83064516,13.53618677,13.26680108,13.09512938,13.14511873,13.23266219,13.78039216,14.04850746,14.2483871,14.87135378,15.34861201,15.92697466,16.35444658,17.24690459,18.24727739,18.8573508,18.77064803,18.30893119,17.80153649,17.67619048,17.77016645,17.94237783,18.14711477,18.34502924,18.61650794,18.97750363,19.32718014,19.65359477,20.04253968,20.1546841,20.30133503,20.42369186,20.73417722,20.74710983,20.89356278,20.49637155,20.16982323,20.01370851,19.51434034,18.62363239,18.38750797,17.77922078,17.30121251,16.81053402,16.73398058,16.51367332,16.1059516,15.7485119,15.53307138,15.4112719,15.05340454,14.49502678,13.99055968,13.95447154,13.23267327,12.87828947,12.27965492,12.44660194,11.72881356,11.38440111,10.34956795,9.889084507,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,PARNELL_STREET,0,1,0,0,53.349013,-6.260311
ROTHE_ABBEY,29,24.89553178,25.07455197,25.27182045,25.36266094,25.44751728,25.45291157,25.45018916,25.43063584,25.423247,25.41546243,25.4459203,25.46131598,25.46363061,25.53751804,25.60732323,25.61183261,25.58064516,25.59018759,25.59911616,25.51554591,25.38660771,25.16811594,24.82743363,24.12924188,23.34242232,22.38787436,20.77390181,18.75570776,16.29743224,14.998,15.80740741,15.05541237,13.06753555,10.93572496,11.296,11.08251473,9.983416252,9.90530303,9.332258065,8.267581475,8.410094637,7.783783784,7.248085758,6.976702509,5.759894459,5.227142857,5.28856383,5.062857143,4.7004662,4.863936592,4.669745958,4.707084469,4.427795874,4.632258065,4.341116751,4.40617849,4.392100193,4.356060606,4.3632287,4.333001988,4.186821705,4.290546401,4.543265613,4.850604491,5.23847842,5.824632953,6.69123783,7.724763407,9.114919355,10.40912548,11.75825627,13.09737828,14.43820225,15.44345238,16.58207979,17.28189911,17.87540349,18.3880814,19.30700064,19.91514265,20.53157216,20.95845481,21.25304292,21.63836018,21.75096277,21.68151936,21.79428571,21.94223827,22.25031526,22.58435916,23.09496855,23.3902439,23.551466,24,24.46393035,24.79214286,KILMAINHAM_LANE,BROOKFIELD_ROAD,EMMET_ROAD,0,0,1,0,53.338776,-6.30395
ROYAL_HOSPITAL,29,25.76154333,25.90961263,26.00498753,26.0944206,26.30546826,26.32782171,26.31210593,26.26445087,26.2855338,26.27745665,26.314358,26.34417932,26.27577483,26.3030303,26.3030303,26.3030303,26.27577483,26.22871573,26.13699495,26.03258508,25.73206349,25.55280408,25.15044814,24.62251656,24.13329041,23.86158401,23.14078947,21.36801242,19.46288515,16.86481948,15.30032468,14.15587045,12.21276596,9.917958067,8.733333333,8.037578288,7.192968111,7.28300095,7.180327869,6.900102987,6.89726673,6.742006615,6.597208375,6.337209302,5.905825243,5.993961353,6.130675526,5.6359447,5.276981853,5.331196581,5.429824561,5.241416309,5.226702509,4.96128423,5.133773741,5.059266228,5.210347752,5.362561576,5.399830938,5.305004721,5.238333333,5.074040219,5.088597843,5.392982456,5.811494253,5.814013841,6.26303681,6.424920128,8.167822469,9.452566096,10.86884108,11.63356974,12.48654105,13.29039464,14.34234234,15.12818645,15.81325685,16.60353721,17.42201835,17.84179544,18.36416559,18.87746171,19.61794872,20.35268185,21.04093567,21.47171198,22.10025707,22.47510981,22.90996169,23.22757112,23.57765152,24.04319654,24.56395715,24.86184681,25.3325,25.62311558,MOUNT_BROWN,HEUSTON_STATION_(CENTRAL),HEUSTON_STATION_(CAR_PARK),0,0,1,0,53.343897,-6.29706
SANDWITH_STREET,29,13.62321937,13.58799676,13.55140845,13.52303961,13.56432125,13.5804878,13.53380783,13.65249387,13.54467477,13.56091578,13.54753395,13.40683483,13.47159091,13.47159091,13.47159091,13.46834416,13.505,13.37468983,13.30364964,13.21646859,12.96008869,12.73716275,11.98964497,11.63166667,10.79481936,11.06153846,10.89957865,10.69177019,10.98328877,11.49630178,12.07925258,13.57448378,16.56466069,18.30791367,19.9040404,21.35539568,23.88699495,24.9644154,25.50990415,26.17142857,26.83407502,26.91120815,27.08280255,27.34429825,27.21136654,26.23127273,25.83386176,25.86719884,25.3491656,24.27252747,23.32927611,22.80191458,22.96339114,22.89454545,22.71237245,22.46075581,22.43599493,22.2804699,22.00636132,21.48040639,21.1603592,20.57940537,20.21032505,19.69398115,19.62428843,19.77325581,20.2739899,20.18663762,19.68916288,18.66916168,18.0039267,17.21310241,16.90473018,16.14814815,16.10734072,15.16770186,14.69204623,14.4395947,14.42222222,14.34199838,13.98698482,13.46489104,13.16398038,13.13544201,12.90616246,13.37656904,13.13223731,12.69937695,12.92043896,12.79264476,12.95133653,13.066719,13.25605536,13.21670607,13.4156753,13.49074819,CITY_QUAY,CUSTOM_HOUSE_QUAY,PEARSE_STREET,0,1,0,0,53.345203,-6.247163
SIR_PATRICK_DUN'S,27,7.685633001,7.744299674,7.654736842,7.651964715,7.607870696,7.602893891,7.588318086,7.608870968,7.551943463,7.492320129,7.488322718,7.466019417,7.416135881,7.435028249,7.435028249,7.435028249,7.433121019,7.368038741,7.226415094,7.046838407,7.11489646,7.246960486,7.263087248,7.955970149,9.222222222,10.04654655,10.40844156,12.19075569,15.74664965,19.00944081,22.27197976,24.03253796,25.87277354,27.29869186,27.89596469,28.30362319,28.85086042,28.73099415,28.28525846,28.62518302,28.3887468,28.30367647,28.30774152,28.11988304,27.85348688,27.34766494,25.94263862,24.63083766,22.99871051,22.15950473,22.47764096,22.7291823,23.73958333,24.99407846,26.20819779,26.87786825,27.56020605,27.93442623,27.98444588,27.82331106,27.40844156,26.20765832,24.85509138,22.00295421,19.40784314,15.39662108,14.37018837,12.78693182,11.4598888,9.360936094,9.066554339,8.806421152,8.439157566,8.548689139,8.546546547,8.685810811,8.324646314,8.057268722,7.673627224,7.579220779,7.315829528,7.401978417,7.213405239,7.152826855,7.105836576,7.474358974,7.487158909,7.062447257,6.83554007,7.17235637,7.360294118,7.040192926,7.235829251,7.580619539,7.618815331,7.653568565,MOUNT_STREET_LOWER,GRATTAN_STREET,GRAND_CANAL_DOCK,0,1,0,0,53.339218,-6.240642
SMITHFIELD,25,24.32177264,24.45434624,24.5581691,24.63119534,24.61858974,24.62582539,24.63899614,24.62536873,24.63765313,24.63569322,24.63917526,24.64575646,24.63395739,24.6443299,24.6443299,24.6443299,24.61200775,24.62076583,24.57345361,24.51070111,24.44990304,24.30654762,23.63843648,21.31078067,19.38142292,18.02704733,17.27476255,15.07410359,13.22703113,12.53077699,11.84593838,10.89543938,9.396854764,8.487411883,8.377208481,8.312151616,7.686184812,7.627627628,7.414930556,7.024615385,6.834558824,7.014722537,6.31831256,6.102683781,5.689795918,5.281045752,5.353846154,5.104255319,5.060887513,5.175,4.998134328,5.290927022,5.413625304,5.54283054,5.545897644,5.482600733,5.308949416,5.686036427,5.777108434,6.063773251,5.916666667,5.911467116,6.140416048,6.148392415,6.44212963,6.143853531,6.778434269,7.586012862,9.262017603,10.27351779,11.63447351,12.76768429,14.19295958,15.25558867,16.12896954,16.50551065,17.896196,19.47356664,20.33616743,20.87120651,21.16558442,21.66568483,21.47997416,21.44748521,21.80869001,22.06074074,21.91166989,22.11790715,22.08429858,22.07743363,22.51091142,22.80426784,23.19678457,23.66351056,24.05102041,24.40556369,SMITHFIELD_NORTH,BLACKHALL_PLACE,OLIVER_BOND_STREET,0,0,1,0,53.347692,-6.278214
SMITHFIELD_NORTH,25,25.90109184,25.9247626,25.94151303,26.02988338,26.0275641,26.03081438,26.04954955,26.02507375,26.03094778,26.03466077,26.0367268,26.04944649,26.03873467,26.04639175,26.04639175,26.04786451,25.95287282,25.66568483,25.63659794,25.83321033,26.21985816,25.59319527,24.97935484,23.86082474,22.82530507,21.52751284,19.50361604,16.04032258,15.14963205,14.56508577,13.72674419,12.14871795,9.81197479,8.465422613,8.854389722,8.834473324,7.665249734,7.20661157,7.164444444,6.668341709,5.911379658,5.923169268,5.585961343,5.221954162,4.978125,5.083023544,4.839731286,4.811965812,4.831569665,5.161635833,5.276947286,6.098436063,6.405485545,6.693333333,6.797619048,6.719357566,6.822649573,7.102355808,7.386694387,7.914285714,8.513402062,8.763791764,8.845533915,8.997739261,9.910307898,10.6535254,11.34693878,12.54326561,14.53311897,16.38656716,18.17382938,19.87554905,21.31306018,22.59898108,23.67643312,24.37827988,25.00768246,25.66691176,25.86753247,26.14664702,26.41618123,26.31548056,25.94376212,25.5003701,25.06683971,24.64312268,24.42514582,24.44485294,24.49935815,24.25294985,24.42655548,24.77046784,25.08274984,25.32246377,25.50507614,25.75510204,SMITHFIELD,BLACKHALL_PLACE,KING_STREET_NORTH,0,0,1,0,53.349562,-6.278198
SOUTH_DOCK_ROAD,24,21.22707147,21.22118156,21.29385965,21.34867002,21.38218572,21.39595376,21.43599493,21.42628903,21.42984127,21.42774147,21.37444374,21.35828488,21.35918627,21.26613488,21.26395939,21.26395939,21.26954863,21.18499636,20.59412891,19.67251462,18.87683472,18.37875458,17.40373471,16.71015567,16.46490066,15.54462935,15.36549521,14.8782344,14.33680556,13.61485974,14.6715749,13.04643963,12.88034188,14.07669617,14.76508344,14.64222222,15.74327785,16.35354273,16.31302117,16.36518519,16.57170795,16.0527881,15.61772316,15.21523669,15.08900524,14.77683398,14.2840678,13.6740458,13.9145417,13.8599374,13.92580214,13.89016897,14.33400268,14.68907563,14.62902167,14.83519761,15.11608301,15.43863636,15.39421813,15.28050595,14.85676216,14.38888889,14.54043393,14.75773196,14.54681404,13.64195701,14.51710781,15.05800294,16.14762516,15.75073314,16.75460903,17.71793003,18.81650794,18.77090909,19.00887199,19.38356164,19.73375796,19.31451613,18.74744246,19.31349782,19.84408946,19.85912409,19.82508039,19.59619605,19.92030848,19.88986784,19.70275464,19.82218957,19.8889598,19.83965015,20.00572155,20.222062,20.54842767,20.69885551,21,21.1844939,BENSON_STREET,BARROW_STREET,THE_POINT,0,0,1,0,53.341833,-6.231291
ST._JAMES_HOSPITAL_(CENTRAL),24,21.58161226,21.62670713,21.66512854,21.53840361,21.6798419,21.7003012,21.7007926,21.67146101,21.75843812,21.77214232,21.72192867,21.75508666,21.7350033,21.75789474,21.75789474,21.75789474,21.76928148,21.84214502,21.87962963,21.92121212,21.98941099,22.1670446,22.38161376,22.57045968,22.80104712,23.2336589,23.40604468,23.7901419,24.60210804,25.06501548,23.72202919,21.76162791,20.85345482,20.49682684,19.65671642,17.59384023,16.16521739,15.5420082,15.09972553,14.81887202,14.66603416,14.91968326,14.57000993,14.98916968,15.01945946,14.49756098,14.6923913,14.81672817,14.18704284,14.25057471,13.66763566,13.16595745,12.55246637,12.30306122,12.21942446,11.9825998,12.1124424,11.84909671,11.93003731,11.9790795,12.32309125,12.73101952,13.27172827,13.57407407,13.66942149,13.78488372,13.93273986,13.55839822,13.27611262,13.87968442,14.47168216,15.07183908,15.60723297,15.92542677,16.00373972,15.76300578,16.01292175,16.37687188,16.4204793,16.41316872,16.58755427,16.93063584,17.14660057,17.34312947,17.67503487,18.07199367,18.48540394,18.90374332,19.49666222,20.08993082,20.48460509,20.84503817,21.10006627,21.16003005,21.35526316,21.57974301,MOUNT_BROWN,ST._JAMES_HOSPITAL_(LUAS),ROYAL_HOSPITAL,0,0,1,0,53.339983,-6.295594
ST._STEPHEN'S_GREEN_EAST,24,13.74381625,13.59081633,13.49068323,13.37983707,13.39083558,13.38848921,13.41118124,13.44364012,13.38848921,13.38848921,13.41388638,13.28969072,13.27338129,13.27338129,13.27338129,13.27338129,13.19034853,11.98666667,12.18763326,12.39332248,12.50527056,12.19688716,12.44205729,12.79401023,13.33141395,13.82741117,14.45437382,16.17761733,18.07395702,19.68845316,22.03099304,24.87229437,26.97725837,28.16367552,29.51730648,30.43907714,31.22032828,30.7959479,30.77142857,30.77963636,30.9771138,31.13245997,31.24952381,31.21163636,31.32507937,31.39927273,31.46928436,31.40130624,31.50736707,31.19202899,30.98478123,30.90882567,31.14821883,30.71294288,30.8230818,30.88751814,31.10506329,30.82116788,30.69279393,30.56173285,30.32339886,29.2696793,28.37300064,27.2670537,26.03710813,23.94419971,21.87376074,20.4954583,19.19325843,18.46245421,16.16692073,14.97037702,14.81691297,15.1196319,14.69070374,14.53691275,14.52445194,14.43958135,14.20469256,13.99176578,13.97674419,14.06598513,13.73836276,13.82902033,14.30477759,14.86363636,14.94495413,14.54257246,14.41945525,14.19503546,14.35289515,14.47490706,14.44187964,13.95501406,14.02284264,13.8671875,FITZWILLIAM_SQUARE_WEST,FREDERICK_STREET_SOUTH,MOLESWORTH_STREET,0,1,0,0,53.337824,-6.256035
ST._STEPHEN'S_GREEN_SOUTH,23,10.11089109,10.17606444,10.11178862,10.04513889,10.06967213,10.07502931,10.09352518,10.07990599,10.07384615,10.08450704,10.06557377,10.08343126,10.06557377,10.06557377,10.06557377,10.06557377,10.05858171,9.508849558,8.871287129,8.700729927,8.582577132,7.91539924,7.966237942,7.814159292,7.95,8.106999195,8.060967064,9.027906977,10.85282523,12.19465082,12.40260586,12.98365527,14.09773463,15.58095238,16.04408946,16.75,17.45998699,18.03512706,18.17288802,18.02908277,17.99412916,17.98509687,17.99675746,18.14445272,18.30966469,18.4652568,18.40078585,18.52627628,18.52230971,18.56576981,18.55794271,18.56961078,18.69914417,18.56835067,18.5618051,18.72706767,18.94883721,18.98404255,18.99539171,18.93548387,18.88129973,18.92824427,18.49291976,17.70378964,17.03568977,15.91272431,15.20456274,14.31890875,13.46186441,12.20679612,11.89516129,11.54859611,11.39382239,11.70842825,11.98235294,12.02994652,12.28792271,11.99892125,12.08388313,11.62895005,11.44682752,11.19641077,11.48594742,11.19019019,11.37927928,11.35766423,11.84651163,11.78870293,11.64135407,11.74309979,11.62686567,11.48842337,11.04123711,10.52164502,10.23669202,10.26569507,YORK_STREET_EAST,NEWMAN_HOUSE,CLONMEL_STREET,0,1,0,0,53.337494,-6.26199
STRAND_STREET_GREAT,23,17.36674622,17.31809872,17.03486529,16.96,17.19967923,17.21906508,17.28341385,17.24977043,17.21732157,17.17367459,17.09018356,17.14416058,17.11464968,17.11646952,17.12101911,17.11737944,17.83152627,17.33519034,17.03748006,16.85248869,17.38252267,16.8294283,15.74,14.71324127,14.3826087,15.08148734,15.21892265,14.96015326,15.29255319,15.55450237,15.57856094,14.35566188,14.34343434,14.59925094,14.63350785,14.82397004,15.04941482,15.44740741,15.82622951,15.84005979,16.11313394,16.50597907,16.94338381,17.27883881,17.08139535,17.54913728,17.72727273,17.79095626,17.92477302,18.44985251,19,19.45461538,19.68016194,19.95736434,19.44400527,19.49320242,19.60742706,19.55357143,19.56507304,19.70045045,20.34715719,19.94511278,20.04010519,20.33155894,20.57915832,20.48562784,20.43618421,20.33382353,20.61423948,20.51944241,20.41354839,20.63316214,21.20496084,21.08539326,20.85261797,20.59030837,20.76555337,20.6854778,20.3744232,20.17562453,19.93865435,20.13567073,19.81179589,19.86018237,20.06125258,19.60733802,19.71094288,19.45303867,19.06624826,18.97274979,19.25528701,19.29901522,18.93887147,18.08208297,18.00645161,17.53950954,FOWNES_STREET_UPPER,JERVIS_STREET,WOLFE_TONE_STREET,0,1,0,0,53.347082,-6.264192
ST_JAMES_HOSPITAL_(LUAS),20,25.61665607,25.81100652,25.80527638,25.77929547,25.81174984,25.80491329,25.79721166,25.82716049,25.77142857,25.77196805,25.79974571,25.83430233,25.89192626,25.88832487,25.88832487,25.88832487,25.85950413,25.89340102,25.98413706,25.92877907,25.90515595,26.06632653,25.89263024,25.96727273,26.16687817,26.37210983,26.33460803,26.21334311,25.77770577,24.4126506,20.73629424,17.02568493,16.3888,16.06978967,14.29274395,12.01207243,11.39047619,12.5989418,12.48916968,12.4574359,11.93441227,12.5781893,12.52502275,12.0115304,11.60936094,11.30360721,11.16598192,12.0055607,12.02580141,12.05389222,12.14887436,12.7104149,12.66326531,12.76229508,12.56971831,12.7076796,12.4301676,12.33925687,12.50141243,13.33143786,13.34062728,12.61896975,12.86327273,12.74816626,12.0929078,11.54707792,12.33380986,12.85398579,13.60773481,13.71007752,14.20119126,14.84296296,16.05882353,16.97212032,17.38931789,17.9925871,18.39549839,18.8704246,19.13367609,19.60991858,19.58990944,19.97591241,20.29974326,20.49266862,20.94129032,21.34216336,21.94162925,22.46569343,22.63191354,22.83309144,23.43489254,23.96307024,24.29678639,24.66499283,25.07160804,25.27633478,BENSON_STREET,BARROW_STREET,THE_POINT,0,0,1,0,53.341833,-6.231291
TALBOT_STREET,20,27.2072473,27.10137581,27.03715365,27.08236994,27.17130215,27.21604046,27.26742712,27.22948439,27.31428571,27.32098765,27.33121424,27.31540698,27.30769231,27.33430022,27.34010152,27.33720087,27.27209154,26.92603336,26.74111675,26.60568513,26.55788804,26.12527473,25.90638836,25.03971119,24.30921895,23.79690949,23.45868575,21.9648855,20.18836748,19.48377358,18.61292517,17.34823529,16.23915989,15.65871122,15.12473868,14.69547325,14.1352265,14.26458833,13.95975017,13.86113394,13.58449721,13.67141726,13.54889807,13.4732577,13.69398115,13.62386831,13.45605187,13.25647452,13.61930091,13.76335878,13.6586373,14.56370656,16.04402935,16.4510829,16.65163399,16.71428571,17.55019305,17.89524517,18.40450161,19.09867452,19.45048544,19.75970696,20.64066496,21.28290909,22.24015248,22.77850877,23.00063532,22.93782004,24.16002571,24.25294118,24.5571066,24.75872093,25.08343949,25.81400438,26.07369759,25.95217391,26.27863578,26.51428571,26.51470588,26.49455338,26.42482406,26.13695652,25.97637292,26.00805861,26.22250804,26.39647577,26.65298268,26.7835277,27.12,27.57833089,27.50536278,27.50362319,27.11871859,26.98707825,26.87523629,27.08297258,DEVERELL_PLACE,CUSTOM_HOUSE,GEORGES_QUAY,0,0,0,1,53.350974,-6.25294
